"YEAR","STATIONID","SPECIES_CODE","WGTCPUE"
1997,"F-04",10130,612.990577781568
1997,"H-04",10285,1509.31800774584
1997,"T-25",10210,19.3854832816491
1996,"Q-30",10285,0
1996,"Q-30",10130,137.674318986568
1997,"U-25",10110,0
1997,"E-06",10285,395.338193816189
1997,"P-30",21740,9009.23428742707
1996,"S-28",21740,12407.251774273
1996,"G-14",21740,2412.65920110138
1996,"G-14",10210,565.758396298985
1996,"K-12",21740,0
1997,"M-19",10110,0
1997,"N-26",10285,1711.04613631931
1997,"G-24",10285,0
1997,"Q-22",10130,0
1997,"Q-22",10210,286.683001227003
1996,"B-08",10110,2893.70948808957
1996,"D-08",10130,814.684385048736
1996,"G-08",10130,627.872015808169
1998,"I-18",10110,0
1998,"M-18",10110,0
1998,"N-18",10130,22.8514162631946
1999,"H-08",10210,8982.5554692094
1999,"K-23",10130,212.591922909639
2000,"I-03",10110,0
2000,"R-22",10130,0
2000,"Q-30",10210,0
2000,"P-29",10130,1182.83035985558
2000,"U-27",10130,0
2000,"H-16",10110,0
2000,"K-12",21740,2.48672412590901
1998,"A-06",10110,4.46924937437213
1998,"F-04",10210,2438.24849800436
1998,"J-04",10285,1910.67597115779
1998,"M-06",10210,5672.72901976215
1999,"R-26",10285,67.4772615891131
1999,"L-31",10285,0
1999,"L-31",21740,122.818803971524
1999,"J-11",10285,1102.75965793226
1999,"I-11",10210,5842.95276730429
1999,"I-11",10110,0
1999,"F-09",21740,2262.5144863809
1999,"C-07",10210,47.5923560277911
1999,"S-29",10130,106.556529837427
1998,"F-06",10110,0
1998,"K-08",10210,10343.6957580398
1999,"N-27",21740,37881.8643264684
1999,"H-05",10130,8.0387252728057
1999,"H-03",10110,0
1999,"E-03",10110,217.672746247206
1998,"D-10",10285,1356.50136623585
1998,"J-16",21740,1216.8748949521
1998,"K-13",10210,7668.474924087
1998,"G-14",21740,4055.57420879878
1998,"I-15",10285,0
1998,"E-11",10210,6712.98816421886
1999,"K-13",10110,0
1998,"O-25",21740,6110.23202927004
1998,"T-28",10130,35.3302153593907
1998,"I-11",21740,2270.41205830033
1998,"C-07",21740,1391.49702299368
1998,"J-07",10285,3303.63861692396
1998,"J-26",10285,0
1999,"Q-19",10130,0
1999,"D-01",21740,307.243354808008
1999,"I-20",10210,9443.18304971153
1999,"R-22",21740,0.0735976519405125
1999,"R-23",10285,248.162164776137
1998,"O-18",10130,0
1999,"B-04",21740,51.5489982652312
2000,"N-26",10285,2012.03742472467
2001,"R-25",10210,63.7655468373883
2001,"L-04",10110,0
2001,"M-27",21740,142.905828831514
2001,"J-24",10130,3372.24130207677
2001,"R-31",10210,0
2002,"R-27",10130,434.787560596879
2002,"S-27",10130,1546.56967832013
2002,"F-19",10285,0
2003,"O-18",21740,381.714372963285
2003,"F-18",10130,837.541660755358
2002,"K-26",10210,0
2002,"K-01",21740,5819.75714055822
2001,"J-01",10285,4241.13168932358
2001,"M-19",10210,2922.33844215582
2001,"O-24",10130,696.753140093922
2001,"P-25",10285,1456.47711099702
2000,"C-05",10130,10343.7350272793
2000,"L-09",10285,633.945327150407
2001,"F-21",10210,0
2001,"C-04",10210,0
2001,"E-04",10210,511.566689206101
2001,"G-04",10210,5735.86295526329
2000,"G-04",10110,0
2000,"F-18",10110,817.256963192006
2000,"G-20",10285,0
2000,"D-03",21740,196.721155919626
2000,"M-07",10130,0
2001,"D-09",10110,1082.14433501631
2001,"K-09",10285,79.2425602281878
2001,"K-09",10210,3251.34625905959
2001,"K-09",10130,84.0451396359568
2001,"E-18",10210,0
2000,"J-02",10210,2027.36970225279
2001,"F-11",21740,624.673984984452
2000,"L-20",10110,0
2000,"O-20",10285,42508.1791074305
2001,"T-26",21740,68.7428357869654
2001,"L-07",10110,0
2000,"P-28",10110,28.034621636336
2000,"R-24",10285,7963.63826180691
2001,"O-28",21740,9067.35406559979
2001,"B-08",10130,13939.3072396878
2001,"P-28",10110,2005.04772297916
2001,"P-30",21740,33.1147718493958
2001,"T-27",10110,0
2000,"R-32",10210,0
2000,"P-31",10210,0
2002,"L-04",10210,8826.0118051597
2002,"T-26",10130,0
2002,"R-28",21740,56385.0005879147
2002,"R-31",10285,0
2002,"O-04",10285,29.3109387740266
2003,"D-07",10110,2427.74718022192
2003,"I-08",10130,105.684281468158
2003,"I-06",10285,180.4542700741
2003,"G-06",10130,479.3710993937
2003,"C-06",10110,4966.3928304705
2003,"I-14",21740,477.289583386614
2003,"G-14",10285,35.4544709195782
2003,"F-14",10130,146.346629694887
2004,"J-20",10110,87.9709313444253
2004,"F-04",10110,522.215970273178
2004,"O-22",10110,0
2004,"L-31",21740,11.0197179139341
2004,"L-30",10285,0
2004,"P-28",21740,3584.25504878771
2004,"O-28",10130,478.445096323744
2004,"P-29",10130,6331.77864996206
2004,"K-14",10210,29221.0165518584
2002,"J-06",10285,318.186847184262
2002,"L-31",10130,1953.78869108088
2002,"L-18",10210,7528.26402842637
2002,"K-20",10285,1048.80505922319
2002,"S-22",10110,0
2003,"L-29",10285,0
2003,"L-29",21740,3.40335721903967
2003,"T-27",10110,0
2003,"S-27",10285,82.6290123777086
2003,"T-29",21740,9744.6126369148
2003,"C-02",10210,0
2003,"C-05",21740,2423.35681309306
2003,"I-19",10110,1612.03054653166
2002,"E-10",10130,1564.0979510149
2003,"P-19",10130,0
2003,"U-26",10285,54.9936157254348
2003,"V-28",10110,0
2003,"R-28",10130,0
2003,"L-25",10210,0
2003,"L-25",21740,14396.5227205555
2002,"O-30",10110,135.1402868033
2002,"O-30",21740,3983.73311055108
2002,"N-28",10110,3123.66167023555
2002,"M-27",21740,11468.777724924
2003,"G-25",10210,0
2003,"N-20",21740,5123.97431703238
2002,"G-18",10110,555.983982997172
2003,"J-03",21740,7610.79851268621
2002,"M-21",10210,1746.25004811811
2002,"P-23",10110,0
2003,"M-24",10130,437.850027251702
2003,"L-24",10130,3054.18962662779
2003,"E-21",10285,0
2003,"G-04",21740,14611.0269346539
2003,"M-07",10130,0
2003,"K-09",10110,0
2004,"F-25",21740,1.72119315628413
2004,"S-23",21740,3004.25083186648
2004,"S-26",21740,43045.6952141017
2004,"J-14",10110,0
2004,"H-13",10130,319.201876565919
2004,"N-06",10210,22851.6574455005
2004,"G-05",10130,1807.10505311435
2004,"E-03",10110,2687.68354492079
2004,"A-02",10110,4535.0860653022
2004,"L-03",10130,0
2004,"N-21",10285,1157.86778904716
2004,"F-03",21740,2932.88106032038
2004,"N-01",10285,520.693094991669
2004,"I-01",21740,1815.05759551932
2005,"K-13",21740,0.269044131936731
2005,"J-11",21740,157.961373821821
2005,"G-09",10210,7058.91449888019
2005,"H-07",10210,19812.3277117874
2005,"L-07",10110,0
2005,"B-03",10285,0
2005,"D-01",10130,2636.31529116663
2005,"E-21",21740,36023.5476284247
2005,"K-21",10110,1226.21454099827
2005,"H-23",10130,3445.45301783342
2005,"F-24",10130,549.031157454493
2005,"Q-23",10130,0
2005,"R-23",21740,27.0299913348085
2005,"P-28",10110,1883.73848305249
2005,"Q-28",10210,0
2005,"S-28",21740,15445.8623026071
2005,"R-29",10210,0
2005,"O-30",21740,23647.9081806933
2005,"F-13",21740,14141.1129789601
2005,"I-12",21740,823.73219467792
2005,"D-08",21740,3893.81278416438
2005,"H-08",10210,13160.0298579059
2005,"N-06",10130,0
2005,"O-04",10210,5744.94591806524
2005,"L-06",21740,665.01687730709
2005,"E-06",10110,2304.45821838765
2005,"K-02",10210,10827.4046979257
2005,"I-02",10130,1636.57200381898
2005,"N-20",21740,3057.1225360776
2005,"L-22",10110,294.966870569853
2005,"I-22",10210,504.391622336807
2005,"O-24",10110,35.0306524639061
2005,"O-26",10210,0
2005,"R-32",21740,8000.05507208707
2005,"M-30",21740,15808.4634886761
2005,"L-29",10210,0
2006,"N-06",10285,361.335145823651
2006,"I-02",10285,13653.413470007
2006,"O-20",10210,4159.8303306963
2006,"N-20",21740,1221.6870706528
2006,"L-20",10110,0
2006,"L-18",10110,0
2006,"F-21",10210,0
2006,"N-26",10210,0
2006,"H-26",10210,0
2006,"G-18",10110,3559.29582527417
2006,"V-26",21740,2.88844838592191
2006,"T-26",10130,0
2006,"R-26",10285,0
2006,"P-27",10210,0
2006,"O-01",10285,647.146408764309
2006,"N-19",10130,0
2006,"M-23",10285,952.095388665197
2006,"V-27",10130,0
2006,"U-27",10110,0
2006,"N-29",21740,15983.336304105
2006,"Q-31",10210,0
2006,"L-30",10210,0
2007,"I-13",10110,0
2007,"L-09",10285,233.286036754142
2007,"H-09",10285,4025.1640009883
2007,"G-09",10210,8713.41349705601
2007,"H-05",10130,224.892481161535
2007,"N-01",10110,0
2007,"M-01",10110,0
2007,"M-01",10130,0
2007,"E-19",21740,7746.40740573594
2007,"G-25",21740,295.178928947336
2007,"I-25",10110,1316.04982923744
2007,"N-23",10110,0
2007,"N-24",10110,0
2007,"V-26",10130,0
2007,"U-27",10110,0
2007,"U-27",10285,0
2007,"D-09",21740,778.269076152111
2007,"G-04",10285,874.956728368968
2007,"F-02",10210,86.278928953786
2007,"I-01",10210,3925.73241957231
2007,"G-18",10110,2560.43151296605
2007,"E-22",10110,894.800328065674
2007,"L-24",10210,0
2007,"B-01",10210,0
2007,"N-25",10210,0
2007,"Q-26",10210,6.86110882754004
2007,"N-28",21740,36204.5206807679
2007,"V-28",10110,0
2007,"M-30",10130,8100.09172319843
2008,"C-09",10110,303.474261001817
2008,"G-07",10210,12205.9706744828
2008,"N-07",10110,0
2008,"D-02",10110,1587.30370883215
2008,"I-02",21740,317.689234235506
2008,"P-21",10210,184.164839048425
2008,"O-24",10210,3.14587672357746
2008,"N-24",10130,10.258777666641
2008,"L-24",10130,5606.11339664815
2008,"F-14",10110,0
2008,"G-12",21740,875.489565037147
2008,"J-10",10130,81.2277553761518
2008,"E-08",21740,1046.36939497393
2008,"B-06",21740,93510.8857469786
2008,"F-04",10130,729.852859956175
2008,"A-04",10210,0
2008,"J-01",21740,1535.2549625258
2008,"G-19",10130,336.59216217779
2008,"R-24",10210,66.4408485691462
2008,"D-18",10210,0
2008,"O-30",10110,911.475010122149
2008,"N-31",10110,6405.20791068311
2008,"M-29",10285,0
2008,"M-31",10130,7612.93558271058
2008,"M-32",10130,2330.27223900772
2009,"K-13",10285,415.716002555949
2009,"A-06",10110,613.49295744191
2009,"M-06",10110,0
2009,"K-05",10130,18.7588033840881
2009,"B-04",10285,0
2009,"C-01",10110,2513.11996723364
2009,"K-19",10285,3392.72441335113
2009,"I-19",10130,123.483962739386
2009,"F-21",10210,0
2009,"J-21",10110,0
2009,"K-21",21740,1.02057895402904
2009,"M-22",10210,36.6194818266803
2009,"L-24",10210,0
2009,"O-21",21740,44.1159374555656
2009,"M-26",21740,10724.6473666166
2009,"Q-27",10285,28.3892909916521
2009,"F-14",10130,1.09891414095904
2009,"I-12",10130,62.9290069673635
2009,"H-10",10130,41.2859747539874
2009,"G-10",10110,1.69306931585885
2009,"D-10",10210,29194.1989156674
2009,"I-04",10110,0
2009,"M-20",10110,0
2009,"H-20",10130,648.029905110507
2009,"G-20",10210,1827.13300475789
2009,"L-23",10110,0
2009,"J-25",10130,462.141378290447
2009,"O-25",10110,0.436924349686763
2009,"S-28",10210,0
2010,"J-15",10110,0
2010,"F-13",10130,210.532864310053
2010,"E-10",10210,9549.84763417841
2010,"D-10",10285,74.968166255694
2010,"C-08",21740,23109.5002775514
2010,"D-02",21740,14.0127942132481
2010,"H-19",10130,0
2010,"M-22",10130,0
2010,"E-12",10210,95335.6676638109
2010,"F-11",10110,0
2010,"J-09",10285,1639.83540204997
2010,"G-09",10110,0
2010,"D-07",10285,318.304369975884
2010,"L-05",10130,0
2010,"P-19",21740,364.672589581065
2010,"N-18",10210,17208.8087739126
2010,"K-19",10110,0
2010,"B-01",10110,4063.83187164629
2010,"C-01",10110,1919.84756421503
2010,"N-20",10285,15577.7530214662
2010,"Q-22",10110,0
2010,"L-23",10210,0
2010,"O-26",10210,0
2010,"O-25",10110,0
2010,"R-30",21740,9372.60138707783
2010,"R-29",10130,67.7706919984533
2010,"T-27",10110,0
2011,"N-06",10285,318.717368904308
2011,"E-05",10210,57.0977331402254
2011,"E-18",10210,0
2011,"Q-22",10110,0
2011,"N-25",10130,43.3503303759311
2011,"F-24",21740,28.2946093656197
2011,"C-01",10130,1288.76637752228
2011,"G-26",10210,0
2011,"L-30",10285,0
2011,"L-30",10210,0
2011,"I-16",10110,0
2011,"J-04",21740,414.860095668668
2011,"B-06",10110,5706.18132273206
2011,"C-04",10130,2351.6462515668
2011,"M-18",10130,20.8329504314203
2011,"L-20",21740,7144.05848848259
2011,"B-02",21740,1066.46914787461
2011,"J-25",10130,224.794874676857
2011,"Q-29",10285,0
2012,"C-02",10210,0
2012,"D-02",10110,1217.580751013
2012,"H-02",10110,0
2012,"Q-20",10210,1558.82627697135
2012,"I-21",10130,4960.61105350323
2012,"R-24",10285,3989.99950095123
2012,"K-26",10210,0
2012,"I-10",10210,6866.21354351392
2012,"M-06",10210,20288.4866241825
2012,"F-18",10130,129.912477963596
2012,"R-32",10285,0
2012,"N-31",21740,3481.2561195493
2012,"M-31",10130,2755.36450598255
2012,"Q-29",10110,1512.58405105447
2012,"J-16",10110,0
2012,"G-11",21740,768.868837028723
2012,"I-09",10285,1825.47993067923
2012,"I-07",10110,0
2012,"Z-05",10210,229.549351570815
2012,"G-03",10110,0
2012,"L-21",21740,4283.2811285227
2012,"N-25",10210,2.83253172685463
2012,"N-24",21740,9116.50494712414
2012,"T-26",10285,19.4177222889576
2012,"T-25",10285,45.6746168434896
2012,"V-25",10285,51.9200519200519
2013,"E-11",10110,286.138996007699
2013,"K-08",21740,1.66691878813337
2013,"N-07",10110,0
2013,"I-05",10130,231.296485772261
2013,"B-05",10130,1881.58899213966
2013,"O-04",10285,80.8126132454125
2013,"P-01",10110,0
2013,"N-01",10210,53756.0165400785
2013,"M-19",21740,1450.0593846471
2013,"K-22",10130,229.183439851251
2013,"N-23",10285,0
2013,"L-25",10110,2624.86196846545
2013,"N-25",10285,154.611707514345
2013,"J-14",10285,0
2013,"C-09",21740,9022.86904145046
2013,"B-04",10130,808.873739159563
2013,"F-21",10130,2292.93950712312
2013,"Q-21",10110,0
2013,"U-26",10110,0
2013,"N-28",21740,27542.4974498325
2014,"J-14",10285,66.4742156873757
2014,"I-14",10130,31.539974778607
2014,"I-08",21740,1321.70259678871
2014,"J-08",10285,116.830955087608
2014,"N-04",10110,0
2014,"N-05",10285,30.8680660642851
2014,"H-04",21740,32024.1693389851
2014,"N-01",21740,905.092925817865
2014,"H-02",10130,2339.79462091507
2014,"F-18",10210,0
2014,"E-21",21740,11916.8983699731
2014,"L-22",10130,28.4060497726135
2014,"I-26",10285,0
2014,"M-26",10285,0
2014,"V-26",21740,11.1383861631646
2014,"V-26",10285,0
2014,"T-30",10285,482.639707170489
2014,"S-31",10130,247.112792279196
2014,"H-11",10130,317.585309506278
2014,"F-09",10285,8092.14109635824
2014,"B-07",10210,242.276631201128
2014,"K-06",21740,54.6155913644237
2014,"F-06",10130,40.4337081268519
2014,"F-03",10130,0
2014,"O-19",10110,0
2014,"G-21",10130,14704.9597617216
2014,"K-23",10285,0
2014,"N-25",21740,15212.9155645948
2014,"R-28",21740,25476.9149077088
2014,"O-31",10210,0
2014,"M-31",10130,3298.03516746973
2014,"M-29",10130,2286.02930535038
2015,"J-11",10130,200.877931990187
2015,"D-09",21740,1169.38485678993
2015,"H-11",10130,1024.52170037367
2015,"J-05",21740,7064.09043730617
2015,"D-03",10210,0
2015,"C-03",10285,0
2015,"F-01",10130,230.010261996304
2015,"L-19",21740,21439.1047045433
2015,"F-20",10285,0
2015,"P-26",10110,0
2015,"Q-27",10130,992.343288103371
2015,"I-14",21740,1251.40640270169
2015,"J-10",10110,0
2015,"F-08",21740,366.017089610568
2015,"J-07",10130,0
2015,"H-07",10130,483.154833913571
2015,"H-04",10130,331.038173629331
2015,"L-02",10110,0
2015,"L-02",21740,20447.4644933541
2015,"M-03",21740,6119.88079817234
2015,"S-23",21740,10159.7312586128
2015,"M-31",10285,0
2016,"J-16",10210,23154.636059727
2016,"J-15",10285,28.1069958847737
2016,"Q-01",10110,0
2016,"L-05",21740,2362.96491457704
2016,"K-05",10130,37.2205840694291
2016,"F-05",10110,1082.19902740392
2016,"D-03",10110,888.981912707799
2016,"E-03",10285,0
2016,"F-22",10130,1212.41235745576
2016,"F-23",21740,7097.64292815524
2016,"O-28",10110,2039.82385535512
2016,"E-11",10285,0
2016,"G-12",10130,471.277596816923
2016,"I-12",10130,206.906947893346
2016,"I-09",21740,1744.11553787231
2016,"J-07",10285,394.268853562702
2016,"C-01",10130,1116.64455875651
2016,"I-02",10285,11385.2993966421
2016,"F-01",10285,383.023502039901
2016,"P-20",10210,10164.7220590058
2016,"J-23",21740,12519.4692099223
2016,"L-22",10110,575.768494881776
2016,"R-24",21740,13528.1811888889
2016,"S-26",21740,7733.60175283513
2016,"L-28",10130,1349.21404878718
2017,"H-15",10130,302.445227691114
2017,"I-15",10110,0
2017,"G-13",21740,2266.6702202532
2017,"E-04",10285,70.4940221069253
2017,"Q-01",21740,1011.37630070786
2017,"Q-26",10285,37.6969571770106
2017,"F-21",10130,1472.6604040386
2017,"E-11",10210,22567.1457061975
2017,"I-11",10285,1151.11910982564
2017,"H-10",10285,659.874971534583
2017,"N-07",10285,369.626382522256
2017,"M-04",10110,0
2017,"L-06",21740,2153.20361387058
2017,"J-08",10285,602.427500191292
2017,"J-08",21740,1424.29126176448
2017,"B-06",10110,7065.55106626093
2017,"C-05",10210,0
2017,"J-24",21740,8627.59164349519
2017,"G-05",10130,2458.66075006904
2017,"M-02",10210,8073.64221714499
2017,"I-01",10285,1344.50260916295
2017,"E-19",10285,0
2017,"O-27",10285,278.508264770096
2017,"M-30",21740,19607.7252150548
2017,"R-29",21740,13268.2998040591
2017,"U-28",10110,14.6039399008673
2017,"U-28",10210,0
2018,"K-12",10110,0
2018,"G-14",21740,4424.52212450781
2018,"G-08",10110,2075.31224585752
2018,"B-04",21740,0
2018,"J-04",10110,466.062707055565
2018,"J-20",10130,2679.15259171077
2018,"I-21",10285,1777.47751945208
2018,"J-23",10285,246.676988591169
2018,"H-22",21740,4065.41461638922
2018,"K-24",10130,309.114572219335
2018,"J-25",10110,1063.82978723404
2018,"S-26",10210,0
2018,"R-29",21740,6278.13872895102
2018,"N-28",10130,1170.00816777503
2018,"M-31",10285,0
2018,"D-03",21740,14.6531801587567
2018,"M-05",10130,0
2018,"E-03",10130,2836.8414409579
2018,"H-01",21740,159.765308535745
2018,"J-18",10285,1231.76796583264
2018,"J-26",10110,886.628982215202
2018,"K-26",10285,0
2018,"L-27",10210,0
2018,"M-27",10285,0
2018,"N-27",10210,0
2018,"O-30",21740,9462.36842524008
2018,"P-30",10110,453.103616852103
2018,"P-30",21740,11797.4050741693
2019,"H-11",10130,1284.96814696047
2019,"H-09",10130,441.572413716612
2019,"M-04",10110,0
2019,"D-03",10130,2464.27168724652
2019,"D-18",10210,0
2019,"G-01",10210,3841.14056549923
2019,"K-02",10110,156.562040620478
2019,"G-19",10110,1560.94163114762
2019,"N-20",10110,160.714281924641
2019,"J-10",10285,197.134244500877
2019,"B-08",10130,734.345908795802
2019,"M-07",21740,189.08196507246
2019,"L-22",10210,21061.1447439849
2019,"C-02",10210,0
2019,"E-02",10130,1718.19312837952
2019,"G-22",10130,2555.9555221961
2019,"I-26",10110,519.401149991738
2019,"M-31",10285,0
2019,"P-28",21740,20700.3114220791
1987,"K-13",10285,30.8607730917572
1987,"I-23",10210,0
1987,"I-25",10130,1375.30403856899
1987,"M-25",21740,7771.09760907909
1987,"U-27",10130,0
1987,"V-28",10130,0
1987,"P-32",10110,337.785545114828
1987,"D-03",10130,1409.347675309
1987,"O-19",21740,1233.01018271682
1987,"N-02",21740,151.761395755178
1987,"O-18",10130,0
1987,"O-18",10110,0
1991,"R-23",10285,439.998511782419
1991,"A-02",10130,1422.46715598046
1988,"E-22",10130,2378.11047658246
1988,"K-24",21740,81679.3900686193
1990,"K-25",10110,1509.91276078818
1990,"H-25",10130,7636.87041597205
1990,"K-27",21740,513.708695809274
1990,"M-27",21740,18334.3058114973
1990,"M-27",10110,5830.89660676523
1991,"R-25",10285,78.4222093029819
1988,"L-27",10210,0
1988,"O-29",10130,191.196877413886
1988,"P-29",10110,0
1988,"P-29",10285,37.5510628220266
1988,"N-26",10110,0
1989,"K-23",10130,4113.70947531677
1989,"F-24",21740,4657.01723577841
1989,"H-25",10110,1915.64363063469
1991,"E-20",21740,2416.98282260894
1991,"I-20",21740,1149.13387306296
1989,"L-27",10285,0
1989,"S-27",10285,0
1989,"R-30",10130,187.350898361188
1991,"N-20",10130,413.238463595686
1991,"E-21",10110,473.952867923608
1991,"U-26",21740,2.60941476848469
1991,"Q-27",10130,203.061593218063
1991,"G-26",10210,0
1990,"I-12",21740,1584.92175237852
1990,"F-10",10110,405.242530237262
1990,"E-10",21740,3748.85424204548
1990,"E-08",10130,2082.21594167053
1989,"S-25",10110,0
1989,"T-26",10110,0
1989,"S-31",21740,7489.35700242584
1988,"N-31",21740,5944.21555751459
1988,"M-31",10285,0
1992,"L-25",10210,0
1992,"M-25",10210,0
1991,"E-09",21740,7086.69090785095
1991,"D-07",10285,78.1508385851099
1991,"F-06",10210,17345.3793983255
1991,"Q-29",10110,62.57339350482
1991,"R-29",10285,0
1991,"T-29",21740,4337.66195816713
1991,"R-30",10285,0
1991,"R-32",10285,0
1987,"O-22",10110,0
1989,"O-30",10130,388.969088993396
1989,"L-31",10210,0
1992,"R-28",10130,37.3349205819967
1992,"I-03",10110,0
1992,"H-03",10210,20548.8670680581
1992,"F-03",10285,132.506693380441
1988,"J-06",10130,0
1988,"I-06",10210,25106.7014112718
1989,"G-10",21740,1727.17658028593
1991,"N-05",10110,0
1991,"P-28",10110,552.45353208346
1992,"J-15",10130,35.7358892745524
1992,"I-15",10110,0
1992,"K-11",10285,0
1992,"E-10",10285,468.976456299313
1992,"Q-31",21740,10054.6813971655
1989,"E-11",10285,58.3414770662701
1988,"C-08",10110,1833.26906768084
1990,"B-07",10210,2829.5414022527
1990,"L-05",10110,0
1991,"B-05",21740,10120.3222341568
1991,"A-05",21740,6264.92537392742
1987,"R-32",10210,0
1990,"I-11",21740,6907.18920300467
1989,"G-09",21740,1060.64264079716
1988,"D-04",10130,5364.82666376049
1988,"M-04",10110,0
1990,"A-05",10285,0
1990,"C-03",10285,0
1990,"H-01",10285,140.284890376098
1992,"C-01",21740,2550.96932965584
1989,"H-08",21740,2788.38625392039
1989,"M-08",21740,63.0935072203606
1989,"B-06",10210,269.441337984677
1991,"H-03",10285,1219.92544159676
1991,"N-01",10210,20200.7449929319
1992,"L-09",10210,3201.84485075208
1991,"M-01",21740,1778.24953830753
1987,"G-14",10110,0
1987,"P-30",10110,212.774920881899
1988,"G-21",10210,205.325186428467
1989,"G-03",10110,386.897395704425
1991,"H-14",21740,1334.51519489932
1991,"E-12",10110,0
1991,"H-12",10110,0.959026958460919
1991,"J-11",10130,212.725353110381
1992,"P-23",10285,2950.9509598294
1992,"L-23",21740,9311.64749917431
1989,"F-04",10210,405.349624689885
1989,"L-04",10285,206.452241519635
1989,"H-02",10110,482.44705638689
1991,"J-19",10110,0
1990,"M-22",10210,47.9145903413439
1990,"Q-22",21740,1217.80049572305
1989,"M-03",10130,0
1988,"F-02",10110,1470.59112927269
1988,"L-02",10210,5692.34626550541
1988,"N-18",10110,0
1990,"O-21",10285,1092.33875806797
1992,"E-21",10130,2134.10252088501
1992,"E-21",21740,16345.7869609681
1991,"M-21",21740,146.000533214931
1987,"G-08",10285,179.519260418976
1988,"N-21",10210,9348.86258468707
1988,"O-23",10285,1005.26746671373
1989,"C-01",10130,2065.50165130417
1989,"D-01",10285,0
1989,"Q-19",10210,4583.202619837
1988,"G-18",10130,303.173649122487
1988,"E-20",10110,3618.83057339542
1990,"K-23",21740,17491.1785462244
1987,"N-06",10110,0
1990,"O-26",10285,103.813021057109
1990,"Q-26",10110,0
1991,"I-23",10130,892.353860860566
1987,"H-04",10285,147.280507591516
1988,"J-26",21740,13095.5080152969
1992,"H-02",10285,2897.73865110037
1993,"K-03",10285,953.734853907006
1993,"Q-01",10110,0
1993,"P-26",21740,14613.9849224239
1993,"L-28",10130,1583.52190005087
1990,"L-04",10210,25461.4592003626
1990,"O-03",10130,0
1990,"E-02",10285,0
1993,"E-19",10285,0
1993,"E-19",21740,4967.52232003329
1988,"G-09",10110,0
1992,"N-24",21740,613.214961162984
1992,"M-24",10110,0
1993,"V-28",10110,0
1993,"M-31",10285,0
1988,"J-07",10130,0
1988,"N-05",10210,11522.6887561687
1990,"C-18",10210,0
1992,"K-23",10130,840.145952245139
1993,"S-22",21740,84.8518862125707
1993,"R-23",10110,0
1992,"R-22",10130,0
1992,"T-27",10130,0
1993,"P-25",10210,141.968168939566
1993,"P-25",10130,67.5988206933297
1988,"K-01",10130,53.1214412881084
1992,"L-31",10130,201.107272985378
1993,"N-04",10110,0
1993,"R-29",21740,7963.33747034749
1993,"R-32",10285,0
1993,"I-11",21740,4792.0483243647
1993,"I-09",10130,568.607055683791
1993,"J-07",21740,901.959144313463
1993,"E-12",10130,414.335979790689
1993,"O-02",10285,368.135265700483
1993,"J-18",10285,1942.39509375643
1993,"D-05",21740,45782.3330840354
1993,"H-05",10110,0
1992,"A-05",10210,476.384783139481
1992,"E-05",21740,6006.43934661049
1994,"M-03",21740,1378.19931021964
1994,"D-04",21740,31643.8855366501
1994,"M-06",21740,1719.74196118706
1994,"N-06",21740,1407.97911078743
1994,"K-08",10130,1822.04969432468
1994,"H-01",10210,20328.3908803302
1994,"N-01",10210,17874.0848133382
1994,"Q-23",10210,197.369238993945
1994,"L-25",10110,388.667004030218
1994,"K-22",10210,866.244473672761
1994,"P-23",21740,35.3078609795219
1995,"D-10",10210,1394.15872692759
1995,"D-08",10110,308.965340886409
1995,"M-06",10130,0
1995,"J-06",10110,0
1996,"V-27",10210,0
1994,"M-05",10110,0
1995,"R-25",10110,0
1995,"V-27",10110,0
1994,"I-07",10210,28481.1038954901
1996,"O-30",21740,3779.52994087412
1996,"M-26",10110,2331.04783071574
1996,"S-26",10210,0
1996,"T-26",10285,509.818010156443
1996,"N-05",10110,0
1996,"C-03",10210,0
1996,"H-03",10110,0
1996,"L-03",10285,232.569403513072
1996,"O-03",10130,0
1996,"I-21",10285,4349.65460862096
1994,"G-24",21740,11033.3016958573
1994,"P-26",10130,40.9283451026496
1994,"R-26",10210,27.3650616403183
1994,"J-09",10130,2126.13569344568
1995,"S-22",10110,0
1994,"L-28",10285,0
1994,"U-26",10110,0
1995,"N-02",10285,359.578666869848
1995,"H-20",10130,75.4947802276749
1994,"N-31",10130,4397.1638591047
1994,"R-30",21740,4980.15072753623
1994,"R-24",10110,0
1994,"M-27",10285,0
1994,"L-27",10210,0
1994,"R-23",10285,26.3047325850622
1995,"N-20",10210,9542.12564366112
1995,"P-20",10285,6006.16322359787
1995,"Q-20",21740,563.153433968852
1995,"G-22",10210,0
1995,"I-24",10110,697.351699238825
1995,"I-24",10285,733.414900037169
1995,"S-24",10285,211.093620809964
1995,"P-26",10130,409.640661724936
1995,"K-07",10130,0
1995,"L-07",21740,876.691347731124
1995,"E-03",10285,0
1995,"O-03",10210,6245.56638544625
1995,"M-05",10210,7318.46752343523
1995,"G-05",10130,111.53521016903
1995,"O-28",21740,3202.147110257
1995,"Q-28",10285,24.4916392890959
1995,"J-16",10285,0
1995,"F-19",10110,689.77013410281
1995,"M-21",10210,241.968320506231
1996,"B-04",10285,0
1996,"L-04",21740,1565.89049293973
1996,"L-23",10130,297.011481679323
1997,"M-28",10210,0
1997,"F-19",10210,0
